Review,Relevant
"love it wish the tanks were a little cheaper and wish they would have more ways to earn fish bucks instead of having to pay once they do that it will be a 5 star app
",1
"it takes forever to level up on this game.
",1
"i play on my ipod and would really like to be able to transfer my game to my android.
",1
"but why is it so slow and small on my motorola atrix..
",1
"i purchased 2 20 fish bucks packages in the last couple weeks and neither showed up.
",1
"was fun, but, the new bubble is ridiculous, and when i went to.buy one fish, i couldn't make it stop until i had no more bucks.
",1
"i just wish it didn't freeze so much and there was an easier way to get coins
",1
"beginner game started up & will not restore.
",1
"i have did the earn free bucks and have not received any thing
",1
"per tapfish ""somehow my tapfish went corrupt & start the game over"".
",1
"apart from it popping up telling me to leave 5*s all the time its a good game, wish there was more things to do without paying real money though..
",1
"it could be little better if there is a way to cash in coins for bucks  or at least easy way to get free bucks ...
",1
"okay here's another idea space theme astronaut fish and it makes aliens a spaceship decoration and planets and space backgrounds and space decorations and meteor shower that moves and a moon that turns or the earth mini solar system for a reward and rockets and moon rovers and flying saucers.
",1
"there should be more events once one is over.
",1
"good game but it can be slow at progressing
",1
"i lost everything that i spent over a year doing.
",1
"its a brilliant game until it starts freezing and forcing close but the kids do love it.
",1
"i luv this game but it takes days to hatch most eggs and u have to spend money to complete tasks, but it is a free game, ppl have 2 make money!
",1
"it would be nice if we could purchase more than one item at a time, rather than going back and forth for same item.
",1
"it never fetches data from server cant able to play it till now...:(
",1
"i really like the game but am disapointed that most of the objects you need or want to buy must be bought with fish bucks other than that grea game
",1
"wish there were more fish bucks rewards though.
",1
"good game overall but eats memory so far
",1
"good game but crashes alot
",1
"breeding takes to long and more breeding tanks cost too much but this is a great game i'm 35 and all my kids love it from 5 ye old to 7, 11,and 15 ye old ty for a fun addictive game!
",1
"can't play for more than a few minutes before it force closes.
",1
"per tapfish ""somehow my tapfish went corrupt & start the game over"".
",1
"always hangs and consumes a lot of memory..
",1
"add tadpoles!! :)
",1
"i have more then ten of all 4 frog breads why cant i claim the 7th collection item?
",1
"i have 2 limited breedable fish and when i try to breed them it is saying i don't have any limited breedable fish somebody please fix this so that i can breed my fish?
",1
"but for the last week every time i turn on the app, it freezes my touch screen up.
",1
"and all of the other fish cost fish bucks while its already so hard to get coins!
",1
"need 2 be able 2 get more things  easier like fish bucks...
",1
"uninstalled kept force closing on me and i lost everything..
",1
"i've played this on 2 phones now and i wish my old fish had followed from apple to android...
",1
"rebuilding my collection of fish is gonna be expensive,  wish it was possible to buy buck fish for higher coin prices or earn bucks easier.
",1
"bubble tips get on my nerves ...
",1
"pop up to many times.
",1
"aware but no help - the bubble-pop event ended two months ago & i have 24 half-evolved fish-bubbles flashing-red & i can't pop, sell, kill or delete them.
",1
"this game suckes don't install its a rip off this company just wants your money
",1
"can there be a way to trade coins for bucks please!
",1
"fish bucks are to hard to get and to buy the good breedable fish you have to use alot of your hard earned fish bucks
",1
"i was on level 12, then had to reset my phone to get a new phone, switched out my sd card, memory card, and battery (yes i saved data before removal) placed everything in my new phone, and it started from the beginning.
",1
"having the same problem as everyone else, can't even access game now.
",1
"it's a bit slow sometimes on my metropcs optimus m, but could be my phone's fault.
",1
"works great on my tablet, my only issues with this game is the difficulty to earn coins and fish bucks.
",1
"we should be able to skip those even if we had to spend some coinage to do so.
",1
"i have gotten a data parsing error for the second time.
",1
"runs a little slow sometimes.
",1
"actually five times to be exact when the submarine was filled to the max n several other times when i only had a few items.
",1
"dont last long bucuz everything is so high to buy with fish bucks!!
",1
"breeding time should be shortened too.
",1
"fun but shuts down frequently
",1
"would be five stars but the fish inch across the screen and it lags when i try to bring up a menu or anything but when i have a menu brought up the fish swim smoothly instead of inching but if the lag was fixed it would be 5stars!!!
",1
"just started getting error messages.
",1
"the game constantly freezes and force closes.
",1
"and it would be nice if i could chat with a friend who is using an i phone.
",1
"lower prices please
",1
"but when i had to change phones i lost everything and couldn't remember my account cause i had it for so long.
",1
"well only one problem and its to hard to earn fish bucks ples fix it i love the game so i will give 5 stars
",1
"i love tha game but it started me all over twice & gave me fish bucks like that part but starting all over again i don't like
",1
"lots of fun to play but does crash sometimes on my droid 2
",1
"would like to be able to earn  more fish bucks!
",1
"you get 1300 fish bucks for $100.
",1
"love the game, just wish you got more bucks to buy the more exotic fish as you are very ltd with coins
",1
"wish it was cheaper and faster the backgrounds are too expensive!
",1
"would giv mre stars bt is always shutn phne dwn bc of phne temp gts 2 hot!
",1
"this is a great game but certain functions like cleaning the tank don't work well on a phone...
",1
"with a few adjustments like making it easier to get cash and coins as well as the cleaning problem this would be an amazing game
",1
"the only downside is that more than half the fish are only available thru in-game purchase of fishbucks.
",1
"the fish cost to much and they made up half the fishes names
",1
"i love the breeding events the best though, don't really like the submarine ones :/
",1
"its upsetting thoughwhen u get a new phone, there is no way to transfer the game.
",1
"also hard to earn fish bucks.
",1
"why does it stop working for no reason, on my motorola droid razr maxx, and now it wont connect me into the game, fix please, i love my fish game!!
",1
"still on daily bonus all i get is coins needs 2 b more fish bucks added and/or fish coins aren't doin me any good right now.
",1
"get ffree fish with purchase of tank bucks is quite unfair to those of us who cant afford to spend $$ when new fish are avail for breeding.
",1
"it would be a welcomed improvement to have the occasional reward of a fish buck or two.
",1
"maybe its my phone bt the fish bucks needs more fixing.
",1
"then into the last 2 days my pearls were stolen or it would say i had two clams and then only let me buy 1.
",1
"this is a five star game as long as the parsing error is really fixed.
",1
"needs 2 have easier ways 2 get fishbucks.
",1
"keeps force closing
",1
"bucks that it should be easier to win them in the events play.
",1
"but needs to have a way to earn more fish bucks instead of buying them...
",1
"too limited options on pairing fish bought with fish bucks and coins.
",1
"this game is awesome only problem u have to pay 4 fish bucks i haven't used all mine yet but i am really low on them otherwise this game is great any1 who puts 1 star is crazy
",1
"progress is slow.
",1
"gr8 app passes some time away but i dnt like every time i open the app i get a pop up
",1
"it is slower and the fish and decorations are smaller but tapfish keeps improving it so hopefully soon it is just as good as the iphone version.
",1
"last quest had a ridiculous amount of monsters
",1
"crashes a lot but still worth it
",1
"this game for me right now is a four star game, but if they lower the fish prices and if sometimes they would also give you fish bucks when you sell a fish, it will totally be a five start game!!:)
",1
"this sucks cause im at a low level and need to breed the neon tetra but can't get it cause it wont level up.
",1
"was working now the server wont connect and if it does it takes 5 mins to do so..
",1
"i have also lost lots of my fish bucks to revive my fish becos wen it force close i forget and where i left off, i come back, all my fish are dead.
",1
"what happens to our app when one changes her phone, ie to another andriod?
",1
"i worked so hard to level up and get my tanks only to get on this afternoon to find that everything reset.
",1
"would be nice to get more breedable fish without having to pay real cash for em.
",1
"i just wish it were easier to get fish bucks .....
",1
"simply because all the cool stuff you can only get with fish bucks....
",1
"apparently there is a problem with the transactions going through or something.....
",1
"but other than the fish bucks problem.....
",1
"love it best game ever other then sometimes slow
",1
"i have an xmas event which i only got 3 xmas fish until the main breeding fish disappeared from my breeding tank.
",1
"so now i cant play the event...
",1
"not only that i also played the  egyptian events and also found i couldnt claim my gifts from it...
",1
"i think these events need sorting out properly.
",1
"this game is ok needs better graphics, and people should be able to earn more fish bucks more easily.
",1
"now i have to get more bucks to revive them!
",1
"it is a nice game for my 3 year old but it is very addictive and requires the purchase of fish bucks to really get any where in the game.
",1
"just wish it was easier to get fish bucks n some fish weren't so expensive
",1
"great except the stupid fish bucks feature, that makes you either buy them or download apps.
",1
"fun game glitches out lots and takes your fish bucks with out buying anything
",1
"i'd play more if it was a little cheaper.
",1
"also that bubble needs to go, it interferes and gets in the way..
",1
"would be great if the makers of this game could come up with mini games to play in the game to get free fish bucks.
",1
"should have easier ways to earn fish bucks
",1
"fun game fish are to expensive tho
",1
"good game some parts run aa lil slow..
",1
"best one out yet n love how i can set as wallpaper only if it would quit force close all the time would b 5 *
",1
"with this game  but howcome i sale the with bucks only coins you need to upgrade it
",1
"only thing that i don't like is that getting fish bucks is so hard.
",1
"the only thing i feel could use some improvement, are the few and far between chances you get to earn or win tapfish dollars.
",1
"me personally,i would make it just a bit easier and not so random ,to win dollars.
",1
"fun game glitches out lots and takes your fish bucks with out buying anything
",1
"why in the event that their is they dont give me what i collect i have to keep doing it all over in my cellphone
",1
"it's good but wish it was easier to get fish bucks
",1
"i love this game i have been playing it for years, unfortunately i had to get a new phone so i lost everything i had before, but its still a great stress relief game
",1
"i just wish the breading was a little faster and you didn't have to spend 12 fish bucks to speed up a breed!
",1
"just wish earning fish bucks wasn't so hard.
",1
"just wish the thing on the bottom left corner would load.
",1
"ever since i updated the game it wont load.
",1
"just wish you could earn more fish bucks easier
",1
"i've just completed the breeding event that gives the firework background on the new years event, but when i go to get it from the item store it doesn't say 0 coins like all the other event backgrounds, it's asking me for 70 odd fish bucks for it...
",1
"it works some times but at times it very slow
",1
"wish you could convert coins to fish bucks.
",1
"i cant play the special events, so whats the point of playing at all.
",1
"game for closes tanks size much bigger can't fetch data and lags!!!!
",1
"most of my fish have disapered since i have updated it
",1
"most recent update has caused me to not be able to breed any of my fish.
",1
"i also lost the entire tank of the christmas fish that took me a week to breed!
",1
"really liked this game, have for ages but i updated it and now i have lost 3/4 of my fish. :(
",1
"i lost almost all my fish ?????????
",1
"as soon as the latest update was finished loading,half my fish were gone!
",1
"fun glitchy and game rips off your fishbucks from time to time also support doesn't refund them everytime they should but still fun
",1
"wish it was easier to get more fish bucks or use coins to get the bettr fish.
",1
"i love tapfish but the bubble is anoying.
",1
"my only problem is that when i don't have internet for a few days all my fish die.
",1
"it would be awesome if you could save to an sd card
",1
"this last update does not allow me to clean the tanks so all my tanks are at 65% happy. i gave made no changes to my tanks but the update caused this.
",1
"should lower fish prices or give more free fish bucks...
",1
"tried to buy frog egg in the event for coins and it chraged me fish bucks instead several times and can only restore twice isn't fair i worked hard for those fish bucks please fix 3 stars deducted will go to 5 when fixed
",1
"when i double tap on fish in event it wont she me how far my fish is from being complete
",1
"i have my tanks for two day and i like it so far, i'm waiting for more ways to make money...
",1
"no doubt all my fish are dead too!!
",1
"its very irritating not to have enough fish bucks, you should allow us to earn it..
",1
"fun game but if your phone dies you have to start from scratch.
",1
"the only reason i didn't give it 5 stars is sometimes it refuses to start and i have to reboot my tablet to get it to work which can be annoying.
",1
"needs more ways to win fish cash but good game
",1
"please make available to exchange the money on game for fish bucks
",1
"it's rather decent, but the animations/graphics are rather sloppy and breeding is very slow.
",1
"it's also hard to sort through the fish types in the shop.
",1
"this game is great but when i set as wall paper i see half tank at my wall paper and blue at button i use htc inspire 4g but anyways i love it ^_^
",1
"too much stuff is bought with fish bucks.
",1
"slow play when you start out.
",1
"fun game, been having hours of enjoyment but started to force close regularly which is very frustrating.
",1
"still wish prices w fish bucks werent so high.
",1
"i really like this game, but the rates are expensive.
",1
"pretty and fun, great time killer but wears on the battery
",1
"pretty kool but i lost my name and tanks when i had to reset my tablet that sucks
",1
"wish it was easier to get fishbucks.
",1
"got a new phone and now everytime i play i have to re download the app or it wont let.
",1
"im getting nowhere restoring to same spot over and over.
",1
"i have just installed this game, straight away it crashed.
",1
"rubbish it keeps crashing on me
",1
"game love t so much fish bucks are a little high but its worth it
",1
"always force closing
",1
"its koo but it gets stuck a lot!!
",1
"i love this but getting bucks only to hard pls make this as easier ....
",1
"amazing but needs more events but get it downloaded,best game ever!!!
",1
"works great on my tablet, my only issues with this game is the difficulty to earn coins and fish bucks. if those were easier i would play more often and i would actually buy them because i know i would be able to earn more after i blow through them so quickly because of the steep prices.
",1
"i also read that there are some quests u must pay cash for and you can not skip it. we should be able to skip those even if we had to spend some coinage to do so.
",1
"fix the ease of collecting coins, fish bucks, and lower prices in the store and it would be even more fun.
",1
"but it's hard to level up and gather up some bucks...
",1
"love game but freezes on daily spin
",1
"it would be nice if you could earn fish bucks with some of the breeding fish.
",1
"haven't had many problems with it forcing close since the update though.
",1
"fun game but needs to be easier to earn fish bucks and the events need to start sooner...
",1
"3 of my favorite fishes to buy and sell are all gone.
",1
"da big icons and the bubble r so rediculous!
",1
"but i ddnt like the way it looks at my toshiba tablet.
",1
"its cool but it gets too repetitive there needs to be something more in between the growing, selling and breeding of the fishes.
",1
"the only thing its missing is more fish,room and fish bucks its great but sometimes boring!
",1
"fun but not enough to do everything takes so long. breeding, growing and so on
",1
"i like this a lot, but force closes soooo often
",1
"i love this game but it would be great if you could use your coins to buy fish bucks.
",1
"even if it would be 10,000 coins for one fish buck, it would ma
",1
"force closes wayyyy too much with new version on droid x, esp with the new event.
",1
"always his issues loading too.
",1
"soooooo smaallllll cant read the letters.....
",1
"only issue, my events and submarine ride options have completely disappeared and i'm not happy about that.
",1
"bt now the thing thats keepin me from fully enjoyin it is the money..
",1
"it seems we can get coins by the bunches bt we cant get fish bucks.
",1
"mostly evrythin in the store is able to be bought by fish bucks.
",1
"and now i cant even play the new egyptian dive thing, it jus takes me back to my home screen.
",1
"maybe its my phone bt the fish bucks needs more fixing.
",1
"only downfall is when i got my new phone i lost my previous game
",1
"tapfish is a nice game but when it come to the bucks i a problem since i have no i have to wait 3 day.
",1
"also if you pay for bucks you only get coins when you sell.
",1
"if you could earn bucks that would help.
",1
"and if they got their time straight that would help too...
",1
"just wish there was a way to trade in coins for fish bucks. don't like having to buy them in order to get the fish i need for trophies or challenges in breeding.
",1
"should be able to earn fishbucks easier or at least make some of the fish cheaper other than that seems like a pretty long term game not bad
",1
"but it force closes alot!
",1
"anyone else having problems when trying to view your quests?
",1
"app keeps crashing every time.
",1
"enjoying playing tap fish but constant force closes on quests beginning to get frustrating.
",1
"i'm changing my rating from 5 to 1 because i can't play any of the events without it up forcing me to close!
",1
"wish you could convert coins to bucks, or when you buy a fish for bucks you sell it for bucks, not coins...
",1
"this is the best android game i have played and the only problem is u have to pay to get fishbucks.
",1
"fish die too quickly.
",1
"expensive breedables but all in all, a good game.
",1
"forced forecloses all the time sad because this game is awesome
",1
"having issues with the game, i have not once been able to do a dive mission.
",1
"game keep kicking me out every time i try.
",1
"this is a fun game and the kids enjoy it too, sometimes forces close but usual runs good.
",1
"i only wish that wen i accidently deleted the app wen i got it bac i didnt hav to start over
",1
"just they need more free fish bucks, instead of objects not needed.
",1
"i wish it wasn't so dependent on spending real money.
",1
"game shuts down alot but other than that its great.
",1
"way better then the exotic version, but still wish everything wasn't based off fish bucks.
",1
"wish though that most of the items could be easilier purchased with just coins...
",1
"sometime the program is forced to close.
",1
"i only wish you could speed up breeding labs faster earn more fish bucks and have more free quests!!!
",1
"third dam time this app has takin money off my account .
",1
"could be easier to navigate and takes up way too much space on my phone.
",1
"relies too much on premium purchases as well.
",1
"best game ever i only wish i could transfer my tank from my old phone to my new phone so that i wouldn't have to start over.
",1
"would give it 5 stars, but on my xperia mini pro the home button when visiting neighbours is really small, and i end up clicking objects rather than the button.
",1
"the game is absolutely enthralling, only it would be nice if the in-game clock didn't run absolutely off of real time due to thr fish breeding and ageing.
",1
"always want to see what mystery fish i breed, but it runs slow i have to click the wait button way too often
",1
"although needing a card to purchase fish bucks or additional coins instead of putting it on the next phone bill is bummer
",1
"make fish bucks easier to earn....
",1
"it's cool and all but fishes are to expensive.
",1
"love this game wish there was better ways to earn fish bucks though
",1
"great app but the number of fishbucks is low and i wait too long to get 1 fishbuck
",1
"i dont understand why we didnt have new year event for iso did thats not fair.
",1
"i would give five stars if we could get the events like iso does
",1
"more free fish bucks and help to restore the previous games to bring over to another phone.
",1
"i love this game but needed to more option
",1
"i love this app but it a bit slow. :-)
",1
"love the game just wish it was a littles cheaper
",1
"love it even more esp with the shorter breeding time.
",1
"okay here's a idea do a pet event give a dog as a breedible and do one of the prizes a alligator please and do a gold fish in a bowl  decoration that moves if you can but if you don't like this idea you don't have to do it i just want to make tapfish a really cool game
",1
"i have my tanks for two day and i like it so far, i'm waiting for more ways to make money...
",1
"when i try to breed my limited breedables i get  a message that i dont have any!
",1
"the only problem is it's hard to get fish bucks...
",1
"i ended up with 15 watts to 8 swifty - losing 4 of them
",1
"if those were easier i would play more often and i would actually buy them because i know i would be able to earn more after i blow through them so quickly because of the steep prices.
",1
"i have lost a whole tank to them.
",1
"only wish more fish could be purchased with coins
",1
